opportunity_id,stage,entered_date,exited_date,days_in_stage
OPP-01782,Discovery,2025-01-01,2025-01-13,12.0
OPP-01783,Discovery,2024-07-27,2024-07-30,3.0
OPP-01783,Qualification,2024-07-30,2024-08-08,9.0
OPP-01783,Proof of Concept,2024-08-08,2024-08-31,23.0
OPP-01783,Negotiation,2024-08-31,2024-09-05,5.0
OPP-01784,Discovery,2025-03-08,2025-03-12,4.0
OPP-01785,Discovery,2023-12-06,2023-12-22,16.0
OPP-01785,Qualification,2023-12-22,2023-12-23,1.0
OPP-01785,Proof of Concept,2023-12-23,2024-01-01,9.0
OPP-01786,Discovery,2025-03-15,2025-04-01,17.0
OPP-01786,Qualification,2025-04-01,2025-05-10,39.0
OPP-01787,Discovery,2024-09-16,2024-10-15,29.0
OPP-01787,Qualification,2024-10-15,2024-11-15,31.0
OPP-01788,Discovery,2025-08-10,2025-08-16,6.0
OPP-01788,Qualification,2025-08-16,2025-08-25,9.0
OPP-01789,Discovery,2024-08-12,2024-08-19,7.0
OPP-01789,Qualification,2024-08-19,2024-09-22,34.0
OPP-01789,Proof of Concept,2024-09-22,2024-10-24,32.0
OPP-01790,Discovery,2025-02-19,2025-02-26,7.0
OPP-01790,Qualification,2025-02-26,2025-03-06,8.0
OPP-01790,Proof of Concept,2025-03-06,2025-04-30,55.0
OPP-01790,Negotiation,2025-04-30,2025-05-03,3.0
OPP-01791,Discovery,2025-07-19,2025-07-30,11.0
OPP-01791,Qualification,2025-07-30,2025-08-04,5.0
OPP-01792,Discovery,2025-11-12,2025-11-19,7.0
OPP-01792,Qualification,2025-11-19,2025-11-29,10.0
OPP-01793,Discovery,2024-11-22,2024-11-25,3.0
OPP-01793,Qualification,2024-11-25,2024-12-06,11.0
OPP-01794,Discovery,2025-05-04,2025-05-19,15.0
OPP-01794,Qualification,2025-05-19,2025-05-30,11.0
OPP-01794,Proof of Concept,2025-05-30,2025-06-22,23.0
OPP-01795,Discovery,2024-04-22,2024-04-25,3.0
OPP-01795,Qualification,2024-04-25,2024-05-10,15.0
OPP-01796,Discovery,2024-09-27,2024-10-05,8.0
OPP-01796,Qualification,2024-10-05,2024-10-29,24.0
OPP-01797,Discovery,2025-09-12,2025-09-20,8.0
OPP-01798,Discovery,2025-06-03,2025-06-10,7.0
OPP-01798,Qualification,2025-06-10,2025-06-22,12.0
OPP-01798,Proof of Concept,2025-06-22,2025-10-03,103.0
OPP-01798,Negotiation,2025-10-03,2025-11-07,35.0
OPP-01799,Discovery,2024-10-14,2024-10-17,3.0
OPP-01799,Qualification,2024-10-17,2024-10-23,6.0
OPP-01799,Proof of Concept,2024-10-23,2024-11-06,14.0
OPP-01799,Negotiation,2024-11-06,2024-11-15,9.0
OPP-01800,Discovery,2025-08-19,2025-08-29,10.0
OPP-01801,Discovery,2025-06-29,2025-07-01,2.0
OPP-01801,Qualification,2025-07-01,2025-07-09,8.0
OPP-01802,Discovery,2024-05-08,2024-05-13,5.0
OPP-01803,Discovery,2025-06-28,2025-07-08,10.0
OPP-01803,Qualification,2025-07-08,2025-07-15,7.0
OPP-01803,Proof of Concept,2025-07-15,2025-07-26,11.0
OPP-01804,Discovery,2025-06-11,2025-06-24,13.0
OPP-01805,Discovery,2025-03-06,2025-03-08,2.0
OPP-01806,Discovery,2025-04-27,2025-05-11,14.0
OPP-01807,Discovery,2025-01-13,2025-01-15,2.0
OPP-01807,Qualification,2025-01-15,2025-01-31,16.0
OPP-01807,Proof of Concept,2025-01-31,2025-03-21,49.0
OPP-01808,Discovery,2025-08-03,2025-08-15,12.0
OPP-01808,Qualification,2025-08-15,2025-09-06,22.0
OPP-01808,Proof of Concept,2025-09-06,2025-09-11,5.0
OPP-01808,Negotiation,2025-09-11,2025-10-08,27.0
OPP-01809,Discovery,2024-10-12,2024-10-16,4.0
OPP-01809,Qualification,2024-10-16,2024-10-24,8.0
OPP-01809,Proof of Concept,2024-10-24,2024-12-21,58.0
OPP-01810,Discovery,2024-04-07,2024-04-10,3.0
OPP-01811,Discovery,2025-02-24,2025-03-05,9.0
OPP-01812,Discovery,2024-10-12,2024-10-22,10.0
OPP-01812,Qualification,2024-10-22,2024-11-03,12.0
OPP-01812,Proof of Concept,2024-11-03,2024-11-09,6.0
OPP-01812,Negotiation,2024-11-09,2024-12-05,26.0
OPP-01813,Discovery,2024-02-08,2024-02-21,13.0
OPP-01813,Qualification,2024-02-21,2024-02-23,2.0
OPP-01814,Discovery,2024-03-24,2024-04-03,10.0
OPP-01814,Qualification,2024-04-03,2024-04-07,4.0
OPP-01814,Proof of Concept,2024-04-07,2024-04-14,7.0
OPP-01815,Discovery,2025-08-12,2025-08-27,15.0
OPP-01815,Qualification,2025-08-27,2025-09-18,22.0
OPP-01816,Discovery,2024-09-08,2024-09-27,19.0
OPP-01816,Qualification,2024-09-27,2024-10-02,5.0
OPP-01816,Proof of Concept,2024-10-02,2024-10-15,13.0
OPP-01817,Discovery,2025-10-09,2025-10-15,6.0
OPP-01817,Qualification,2025-10-15,2025-10-22,7.0
OPP-01817,Proof of Concept,2025-10-22,2025-11-16,25.0
OPP-01817,Negotiation,2025-11-16,2025-11-20,4.0
OPP-01818,Discovery,2024-05-25,2024-05-29,4.0
OPP-01819,Discovery,2025-02-19,2025-02-27,8.0
OPP-01820,Discovery,2024-09-21,2024-10-01,10.0
OPP-01821,Discovery,2025-08-04,2025-08-11,7.0
OPP-01821,Qualification,2025-08-11,2025-08-27,16.0
OPP-01822,Discovery,2025-12-14,2025-12-25,11.0
OPP-01822,Qualification,2025-12-25,2025-12-27,2.0
OPP-01823,Discovery,2025-02-15,2025-02-25,10.0
OPP-01823,Qualification,2025-02-25,2025-03-04,7.0
OPP-01823,Proof of Concept,2025-03-04,2025-04-08,35.0
OPP-01824,Discovery,2024-04-05,2024-04-15,10.0
OPP-01825,Discovery,2025-09-23,2025-09-30,7.0
OPP-01825,Qualification,2025-09-30,2025-10-04,4.0
OPP-01826,Discovery,2024-03-20,2024-03-31,11.0
OPP-01826,Qualification,2024-03-31,2024-04-09,9.0
OPP-01826,Proof of Concept,2024-04-09,2024-04-20,11.0
OPP-01827,Discovery,2024-03-11,2024-03-15,4.0
OPP-01827,Qualification,2024-03-15,2024-03-26,11.0
OPP-01828,Discovery,2025-03-02,2025-03-18,16.0
OPP-01829,Discovery,2024-06-05,2024-06-13,8.0
OPP-01830,Discovery,2025-05-03,2025-05-14,11.0
OPP-01830,Qualification,2025-05-14,2025-05-25,11.0
OPP-01831,Discovery,2024-01-03,2024-01-14,11.0
OPP-01831,Qualification,2024-01-14,2024-01-21,7.0
OPP-01831,Proof of Concept,2024-01-21,2024-02-21,31.0
OPP-01832,Discovery,2024-04-26,2024-05-03,7.0
OPP-01833,Discovery,2024-01-29,2024-02-10,12.0
OPP-01834,Discovery,2024-09-22,2024-09-27,5.0
OPP-01834,Qualification,2024-09-27,2024-10-04,7.0
OPP-01834,Proof of Concept,2024-10-04,2024-11-28,55.0
OPP-01835,Discovery,2024-02-03,2024-02-05,2.0
OPP-01836,Discovery,2023-11-08,2023-11-20,12.0
OPP-01836,Qualification,2023-11-20,2023-12-13,23.0
OPP-01836,Proof of Concept,2023-12-13,2024-01-01,19.0
OPP-01837,Discovery,2024-08-01,2024-08-08,7.0
OPP-01837,Qualification,2024-08-08,2024-08-13,5.0
OPP-01837,Proof of Concept,2024-08-13,2024-10-15,63.0
OPP-01838,Discovery,2024-05-09,2024-05-16,7.0
OPP-01839,Discovery,2024-01-18,2024-02-04,17.0
OPP-01840,Discovery,2024-10-12,2024-10-16,4.0
OPP-01840,Qualification,2024-10-16,2024-11-14,29.0
OPP-01840,Proof of Concept,2024-11-14,2024-12-10,26.0
OPP-01840,Negotiation,2024-12-10,2024-12-25,15.0
OPP-01841,Discovery,2025-10-27,2025-11-02,6.0
OPP-01842,Discovery,2025-07-19,2025-07-27,8.0
OPP-01843,Discovery,2025-01-03,2025-01-12,9.0
OPP-01843,Qualification,2025-01-12,2025-01-24,12.0
OPP-01843,Proof of Concept,2025-01-24,2025-03-10,45.0
OPP-01844,Discovery,2025-07-26,2025-08-05,10.0
OPP-01845,Discovery,2024-04-03,2024-04-18,15.0
OPP-01845,Qualification,2024-04-18,2024-05-01,13.0
OPP-01845,Proof of Concept,2024-05-01,2024-06-15,45.0
OPP-01846,Discovery,2025-04-06,2025-04-10,4.0
OPP-01846,Qualification,2025-04-10,2025-04-22,12.0
OPP-01846,Proof of Concept,2025-04-22,2025-06-02,41.0
OPP-01847,Discovery,2024-07-14,2024-07-18,4.0
OPP-01847,Qualification,2024-07-18,2024-07-28,10.0
OPP-01847,Proof of Concept,2024-07-28,2024-08-11,14.0
OPP-01847,Negotiation,2024-08-11,2024-08-15,4.0
OPP-01848,Discovery,2025-05-14,2025-05-17,3.0
OPP-01849,Discovery,2025-10-18,2025-10-21,3.0
OPP-01849,Qualification,2025-10-21,2025-10-23,2.0
OPP-01850,Discovery,2025-10-10,2025-10-20,10.0
OPP-01850,Qualification,2025-10-20,2025-11-01,12.0
OPP-01851,Discovery,2024-08-26,2024-09-07,12.0
OPP-01851,Qualification,2024-09-07,2024-09-12,5.0
OPP-01851,Proof of Concept,2024-09-12,2024-10-12,30.0
OPP-01852,Discovery,2024-05-22,2024-05-26,4.0
OPP-01853,Discovery,2024-03-27,2024-04-06,10.0
OPP-01853,Qualification,2024-04-06,2024-04-25,19.0
OPP-01853,Proof of Concept,2024-04-25,2024-05-22,27.0
OPP-01854,Discovery,2024-12-08,2024-12-20,12.0
OPP-01855,Discovery,2025-10-03,2025-10-09,6.0
OPP-01855,Qualification,2025-10-09,2025-10-14,5.0
OPP-01855,Proof of Concept,2025-10-14,2025-12-29,76.0
OPP-01856,Discovery,2024-11-30,2024-12-04,4.0
OPP-01856,Qualification,2024-12-04,2024-12-15,11.0
OPP-01856,Proof of Concept,2024-12-15,2024-12-28,13.0
OPP-01856,Negotiation,2024-12-28,2025-01-10,13.0
OPP-01857,Discovery,2025-08-02,2025-08-24,22.0
OPP-01857,Qualification,2025-08-24,2025-08-28,4.0
OPP-01857,Proof of Concept,2025-08-28,2025-09-15,18.0
OPP-01857,Negotiation,2025-09-15,2025-10-02,17.0
OPP-01858,Discovery,2025-11-04,2025-11-10,6.0
OPP-01859,Discovery,2024-04-26,2024-05-06,10.0
OPP-01860,Discovery,2025-06-23,2025-07-04,11.0
OPP-01860,Qualification,2025-07-04,2025-07-09,5.0
OPP-01861,Discovery,2025-02-03,2025-02-14,11.0
OPP-01861,Qualification,2025-02-14,2025-02-26,12.0
OPP-01861,Proof of Concept,2025-02-26,2025-04-03,36.0
OPP-01862,Discovery,2024-03-02,2024-03-06,4.0
OPP-01862,Qualification,2024-03-06,2024-03-12,6.0
OPP-01862,Proof of Concept,2024-03-12,2024-03-16,4.0
OPP-01863,Discovery,2025-04-21,2025-05-03,12.0
OPP-01863,Qualification,2025-05-03,2025-05-20,17.0
OPP-01863,Proof of Concept,2025-05-20,2025-07-11,52.0
OPP-01864,Discovery,2024-12-06,2024-12-17,11.0
OPP-01864,Qualification,2024-12-17,2025-01-04,18.0
OPP-01864,Proof of Concept,2025-01-04,2025-03-15,70.0
OPP-01865,Discovery,2025-04-11,2025-04-14,3.0
OPP-01865,Qualification,2025-04-14,2025-04-15,1.0
OPP-01866,Discovery,2024-06-15,2024-06-17,2.0
OPP-01866,Qualification,2024-06-17,2024-06-22,5.0
OPP-01866,Proof of Concept,2024-06-22,2024-06-24,2.0
OPP-01866,Negotiation,2024-06-24,2024-07-02,8.0
OPP-01867,Discovery,2025-10-26,2025-11-02,7.0
OPP-01867,Qualification,2025-11-02,2025-11-07,5.0
OPP-01867,Proof of Concept,2025-11-07,2025-11-23,16.0
OPP-01867,Negotiation,2025-11-23,2025-12-03,10.0
OPP-01868,Discovery,2025-01-26,2025-02-03,8.0
OPP-01868,Qualification,2025-02-03,2025-02-07,4.0
OPP-01869,Discovery,2025-05-14,2025-05-16,2.0
OPP-01869,Qualification,2025-05-16,2025-05-31,15.0
OPP-01869,Proof of Concept,2025-05-31,2025-06-19,19.0
OPP-01870,Discovery,2024-04-09,2024-04-18,9.0
OPP-01870,Qualification,2024-04-18,2024-05-03,15.0
OPP-01870,Proof of Concept,2024-05-03,2024-05-12,9.0
OPP-01871,Discovery,2024-03-06,2024-03-08,2.0
OPP-01872,Discovery,2025-10-15,2025-10-20,5.0
OPP-01872,Qualification,2025-10-20,2025-10-25,5.0
OPP-01873,Discovery,2025-11-08,2025-11-12,4.0
OPP-01874,Discovery,2024-02-23,2024-02-25,2.0
OPP-01875,Discovery,2025-02-07,2025-02-14,7.0
OPP-01875,Qualification,2025-02-14,2025-02-23,9.0
OPP-01876,Discovery,2025-02-02,2025-02-06,4.0
OPP-01876,Qualification,2025-02-06,2025-02-13,7.0
OPP-01877,Discovery,2024-09-17,2024-09-22,5.0
OPP-01877,Qualification,2024-09-22,2024-10-01,9.0
OPP-01877,Proof of Concept,2024-10-01,2024-10-08,7.0
OPP-01878,Discovery,2024-10-06,2024-10-09,3.0
OPP-01878,Qualification,2024-10-09,2024-10-11,2.0
OPP-01878,Proof of Concept,2024-10-11,2024-10-26,15.0
OPP-01879,Discovery,2024-09-24,2024-10-09,15.0
OPP-01879,Qualification,2024-10-09,2024-10-18,9.0
OPP-01879,Proof of Concept,2024-10-18,2024-12-08,51.0
OPP-01880,Discovery,2024-04-20,2024-04-25,5.0
OPP-01880,Qualification,2024-04-25,2024-04-28,3.0
OPP-01880,Proof of Concept,2024-04-28,2024-05-07,9.0
OPP-01881,Discovery,2025-07-31,2025-08-03,3.0
OPP-01882,Discovery,2023-12-06,2023-12-19,13.0
OPP-01882,Qualification,2023-12-19,2024-01-02,14.0
OPP-01883,Discovery,2024-10-04,2024-10-07,3.0
OPP-01884,Discovery,2024-07-02,2024-07-11,9.0
OPP-01884,Qualification,2024-07-11,2024-07-19,8.0
OPP-01885,Discovery,2024-09-29,2024-10-03,4.0
OPP-01885,Qualification,2024-10-03,2024-10-17,14.0
OPP-01885,Proof of Concept,2024-10-17,2024-10-23,6.0
OPP-01886,Discovery,2024-05-28,2024-06-09,12.0
OPP-01886,Qualification,2024-06-09,2024-07-02,23.0
OPP-01886,Proof of Concept,2024-07-02,2024-09-28,88.0
OPP-01887,Discovery,2025-11-14,2025-11-19,5.0
OPP-01887,Qualification,2025-11-19,2025-11-25,6.0
OPP-01887,Proof of Concept,2025-11-25,2025-11-30,5.0
OPP-01888,Discovery,2024-01-09,2024-01-16,7.0
OPP-01888,Qualification,2024-01-16,2024-01-30,14.0
OPP-01888,Proof of Concept,2024-01-30,2024-03-12,42.0
OPP-01889,Discovery,2024-02-17,2024-02-25,8.0
OPP-01890,Discovery,2025-09-03,2025-09-15,12.0
OPP-01890,Qualification,2025-09-15,2025-09-28,13.0
OPP-01890,Proof of Concept,2025-09-28,2025-11-07,40.0
OPP-01891,Discovery,2025-05-04,2025-05-09,5.0
OPP-01891,Qualification,2025-05-09,2025-05-11,2.0
OPP-01891,Proof of Concept,2025-05-11,2025-05-23,12.0
OPP-01892,Discovery,2025-04-05,2025-04-19,14.0
OPP-01892,Qualification,2025-04-19,2025-04-27,8.0
OPP-01893,Discovery,2024-10-18,2024-11-02,15.0
OPP-01893,Qualification,2024-11-02,2024-11-08,6.0
OPP-01893,Proof of Concept,2024-11-08,2024-11-23,15.0
OPP-01893,Negotiation,2024-11-23,2024-11-25,2.0
OPP-01894,Discovery,2025-05-26,2025-05-30,4.0
OPP-01894,Qualification,2025-05-30,2025-06-08,9.0
OPP-01894,Proof of Concept,2025-06-08,2025-06-20,12.0
OPP-01895,Discovery,2025-05-09,2025-05-14,5.0
OPP-01895,Qualification,2025-05-14,2025-05-19,5.0
OPP-01895,Proof of Concept,2025-05-19,2025-06-08,20.0
OPP-01896,Discovery,2025-11-16,2025-11-17,1.0
OPP-01897,Discovery,2025-05-05,2025-05-14,9.0
OPP-01898,Discovery,2024-02-22,2024-03-03,10.0
OPP-01898,Qualification,2024-03-03,2024-03-07,4.0
OPP-01899,Discovery,2025-02-15,2025-02-20,5.0
OPP-01899,Qualification,2025-02-20,2025-02-23,3.0
OPP-01899,Proof of Concept,2025-02-23,2025-03-01,6.0
OPP-01900,Discovery,2025-12-02,2025-12-10,8.0
OPP-01900,Qualification,2025-12-10,2025-12-13,3.0
OPP-01900,Proof of Concept,2025-12-13,2025-12-25,12.0
OPP-01901,Discovery,2025-11-17,2025-11-28,11.0
OPP-01901,Qualification,2025-11-28,2025-12-08,10.0
OPP-01902,Discovery,2024-02-28,2024-03-01,2.0
OPP-01902,Qualification,2024-03-01,2024-03-09,8.0
OPP-01902,Proof of Concept,2024-03-09,2024-03-23,14.0
OPP-01903,Discovery,2024-04-22,2024-05-06,14.0
OPP-01903,Qualification,2024-05-06,2024-05-12,6.0
OPP-01903,Proof of Concept,2024-05-12,2024-06-08,27.0
OPP-01904,Discovery,2024-12-17,2024-12-26,9.0
OPP-01905,Discovery,2024-09-02,2024-09-25,23.0
OPP-01906,Discovery,2025-04-14,2025-04-16,2.0
OPP-01906,Qualification,2025-04-16,2025-04-29,13.0
OPP-01906,Proof of Concept,2025-04-29,2025-05-06,7.0
OPP-01907,Discovery,2024-09-13,2024-09-18,5.0
OPP-01907,Qualification,2024-09-18,2024-10-07,19.0
OPP-01908,Discovery,2024-07-22,2024-07-25,3.0
OPP-01908,Qualification,2024-07-25,2024-08-07,13.0
OPP-01908,Proof of Concept,2024-08-07,2024-09-01,25.0
OPP-01908,Negotiation,2024-09-01,2024-09-05,4.0
OPP-01909,Discovery,2025-07-11,2025-07-18,7.0
OPP-01909,Qualification,2025-07-18,2025-08-02,15.0
OPP-01909,Proof of Concept,2025-08-02,2025-08-15,13.0
OPP-01910,Discovery,2024-04-24,2024-04-28,4.0
OPP-01911,Discovery,2024-08-07,2024-08-10,3.0
OPP-01911,Qualification,2024-08-10,2024-08-30,20.0
OPP-01912,Discovery,2024-03-25,2024-03-31,6.0
OPP-01913,Discovery,2024-05-07,2024-05-16,9.0
OPP-01914,Discovery,2025-10-22,2025-10-29,7.0
OPP-01914,Qualification,2025-10-29,2025-11-14,16.0
OPP-01914,Proof of Concept,2025-11-14,2025-12-12,28.0
OPP-01915,Discovery,2024-01-21,2024-02-02,12.0
OPP-01915,Qualification,2024-02-02,2024-02-13,11.0
OPP-01916,Discovery,2025-07-20,2025-07-21,1.0
OPP-01916,Qualification,2025-07-21,2025-07-26,5.0
OPP-01916,Proof of Concept,2025-07-26,2025-07-27,1.0
OPP-01917,Discovery,2024-12-13,2024-12-22,9.0
OPP-01917,Qualification,2024-12-22,2024-12-28,6.0
OPP-01917,Proof of Concept,2024-12-28,2025-01-04,7.0
OPP-01918,Discovery,2025-10-12,2025-10-26,14.0
OPP-01918,Qualification,2025-10-26,2025-10-30,4.0
OPP-01919,Discovery,2025-02-23,2025-02-28,5.0
OPP-01919,Qualification,2025-02-28,2025-03-04,4.0
OPP-01919,Proof of Concept,2025-03-04,2025-04-04,31.0
OPP-01920,Discovery,2024-06-09,2024-06-13,4.0
OPP-01920,Qualification,2024-06-13,2024-06-30,17.0
OPP-01921,Discovery,2025-06-20,2025-06-22,2.0
OPP-01921,Qualification,2025-06-22,2025-07-29,37.0
OPP-01922,Discovery,2025-08-07,2025-08-24,17.0
OPP-01922,Qualification,2025-08-24,2025-09-12,19.0
OPP-01922,Proof of Concept,2025-09-12,2025-10-18,36.0
OPP-01923,Discovery,2024-11-04,2024-11-15,11.0
OPP-01924,Discovery,2025-03-27,2025-04-24,28.0
OPP-01924,Qualification,2025-04-24,2025-04-29,5.0
OPP-01925,Discovery,2025-03-19,2025-04-05,17.0
OPP-01925,Qualification,2025-04-05,2025-04-11,6.0
OPP-01926,Discovery,2024-02-20,2024-02-24,4.0
OPP-01926,Qualification,2024-02-24,2024-02-25,1.0
OPP-01926,Proof of Concept,2024-02-25,2024-03-03,7.0
OPP-01927,Discovery,2024-12-14,2024-12-18,4.0
OPP-01927,Qualification,2024-12-18,2025-01-01,14.0
OPP-01927,Proof of Concept,2025-01-01,2025-01-15,14.0
OPP-01928,Discovery,2025-04-04,2025-04-05,1.0
OPP-01929,Discovery,2025-11-11,2025-11-12,1.0
OPP-01929,Qualification,2025-11-12,2025-11-27,15.0
OPP-01929,Proof of Concept,2025-11-27,2025-12-10,13.0
OPP-01930,Discovery,2024-02-07,2024-02-13,6.0
OPP-01931,Discovery,2024-10-13,2024-10-16,3.0
OPP-01931,Qualification,2024-10-16,2024-10-24,8.0
OPP-01931,Proof of Concept,2024-10-24,2024-10-29,5.0
OPP-01932,Discovery,2025-11-22,2025-11-25,3.0
OPP-01932,Qualification,2025-11-25,2025-11-30,5.0
OPP-01932,Proof of Concept,2025-11-30,2025-12-27,27.0
OPP-01933,Discovery,2025-10-11,2025-10-25,14.0
OPP-01933,Qualification,2025-10-25,2025-10-30,5.0
OPP-01934,Discovery,2024-11-08,2024-11-10,2.0
OPP-01935,Discovery,2023-12-08,2024-01-03,26.0
OPP-01935,Qualification,2024-01-03,2024-01-08,5.0
OPP-01935,Proof of Concept,2024-01-08,2024-01-19,11.0
OPP-01936,Discovery,2025-02-12,2025-02-16,4.0
OPP-01936,Qualification,2025-02-16,2025-04-03,46.0
OPP-01936,Proof of Concept,2025-04-03,2025-04-24,21.0
OPP-01937,Discovery,2024-03-31,2024-04-07,7.0
OPP-01937,Qualification,2024-04-07,2024-04-09,2.0
OPP-01937,Proof of Concept,2024-04-09,2024-05-02,23.0
OPP-01938,Discovery,2024-08-26,2024-09-04,9.0
OPP-01938,Qualification,2024-09-04,2024-09-05,1.0
OPP-01938,Proof of Concept,2024-09-05,2024-10-05,30.0
OPP-01938,Negotiation,2024-10-05,2024-10-12,7.0
OPP-01939,Discovery,2024-05-22,2024-05-30,8.0
OPP-01940,Discovery,2025-05-25,2025-06-02,8.0
OPP-01940,Qualification,2025-06-02,2025-06-03,1.0
OPP-01940,Proof of Concept,2025-06-03,2025-06-29,26.0
OPP-01941,Discovery,2023-12-24,2024-01-10,17.0
OPP-01941,Qualification,2024-01-10,2024-01-18,8.0
OPP-01941,Proof of Concept,2024-01-18,2024-01-23,5.0
OPP-01941,Negotiation,2024-01-23,2024-01-26,3.0
OPP-01942,Discovery,2025-04-28,2025-05-14,16.0
OPP-01942,Qualification,2025-05-14,2025-05-20,6.0
OPP-01942,Proof of Concept,2025-05-20,2025-06-23,34.0
OPP-01942,Negotiation,2025-06-23,2025-07-12,19.0
OPP-01943,Discovery,2024-06-17,2024-06-20,3.0
OPP-01943,Qualification,2024-06-20,2024-06-26,6.0
OPP-01943,Proof of Concept,2024-06-26,2024-07-15,19.0
OPP-01944,Discovery,2024-08-11,2024-08-12,1.0
OPP-01944,Qualification,2024-08-12,2024-08-29,17.0
OPP-01944,Proof of Concept,2024-08-29,2024-09-16,18.0
OPP-01945,Discovery,2025-01-11,2025-01-25,14.0
OPP-01945,Qualification,2025-01-25,2025-02-10,16.0
OPP-01945,Proof of Concept,2025-02-10,2025-03-16,34.0
OPP-01946,Discovery,2024-07-25,2024-08-05,11.0
OPP-01946,Qualification,2024-08-05,2024-08-09,4.0
OPP-01947,Discovery,2025-03-20,2025-03-26,6.0
OPP-01948,Discovery,2025-10-25,2025-10-29,4.0
OPP-01949,Discovery,2025-02-01,2025-02-08,7.0
OPP-01949,Qualification,2025-02-08,2025-02-12,4.0
OPP-01949,Proof of Concept,2025-02-12,2025-04-01,48.0
OPP-01950,Discovery,2025-06-23,2025-07-17,24.0
OPP-01950,Qualification,2025-07-17,2025-07-27,10.0
OPP-01950,Proof of Concept,2025-07-27,2025-09-01,36.0
OPP-01951,Discovery,2025-07-14,2025-07-15,1.0
OPP-01952,Discovery,2025-11-02,2025-11-05,3.0
OPP-01952,Qualification,2025-11-05,2025-11-12,7.0
OPP-01952,Proof of Concept,2025-11-12,2025-12-19,37.0
OPP-01953,Discovery,2025-12-19,2025-12-26,7.0
OPP-01954,Discovery,2024-03-25,2024-04-16,22.0
OPP-01954,Qualification,2024-04-16,2024-04-22,6.0
OPP-01954,Proof of Concept,2024-04-22,2024-05-01,9.0
OPP-01955,Discovery,2025-09-24,2025-10-06,12.0
OPP-01955,Qualification,2025-10-06,2025-10-11,5.0
OPP-01955,Proof of Concept,2025-10-11,2025-10-28,17.0
OPP-01956,Discovery,2025-01-07,2025-01-18,11.0
OPP-01957,Discovery,2025-05-29,2025-06-04,6.0
OPP-01958,Discovery,2025-05-15,2025-05-29,14.0
OPP-01958,Qualification,2025-05-29,2025-06-05,7.0
OPP-01959,Discovery,2025-03-25,2025-04-07,13.0
OPP-01959,Qualification,2025-04-07,2025-04-19,12.0
OPP-01960,Discovery,2024-10-07,2024-10-12,5.0
OPP-01960,Qualification,2024-10-12,2024-10-19,7.0
OPP-01960,Proof of Concept,2024-10-19,2024-10-27,8.0
OPP-01961,Discovery,2024-11-15,2024-11-20,5.0
OPP-01961,Qualification,2024-11-20,2024-12-10,20.0
OPP-01962,Discovery,2025-03-03,2025-03-07,4.0
OPP-01962,Qualification,2025-03-07,2025-03-11,4.0
OPP-01962,Proof of Concept,2025-03-11,2025-03-29,18.0
OPP-01963,Discovery,2024-12-16,2024-12-19,3.0
OPP-01964,Discovery,2024-12-27,2025-01-04,8.0
OPP-01964,Qualification,2025-01-04,2025-01-22,18.0
OPP-01964,Proof of Concept,2025-01-22,2025-02-21,30.0
OPP-01964,Negotiation,2025-02-21,2025-03-19,26.0
OPP-01965,Discovery,2024-02-26,2024-03-02,5.0
OPP-01965,Qualification,2024-03-02,2024-03-25,23.0
OPP-01965,Proof of Concept,2024-03-25,2024-05-22,58.0
OPP-01966,Discovery,2024-10-25,2024-11-06,12.0
OPP-01966,Qualification,2024-11-06,2024-11-09,3.0
OPP-01966,Proof of Concept,2024-11-09,2024-11-15,6.0
OPP-01966,Negotiation,2024-11-15,2024-11-22,7.0
OPP-01967,Discovery,2024-06-22,2024-06-24,2.0
OPP-01967,Qualification,2024-06-24,2024-07-07,13.0
OPP-01968,Discovery,2025-12-09,2025-12-19,10.0
OPP-01969,Discovery,2024-11-10,2024-11-14,4.0
OPP-01969,Qualification,2024-11-14,2024-12-06,22.0
OPP-01969,Proof of Concept,2024-12-06,2024-12-12,6.0
OPP-01969,Negotiation,2024-12-12,2024-12-26,14.0
OPP-01970,Discovery,2025-08-08,2025-08-12,4.0
OPP-01970,Qualification,2025-08-12,2025-08-19,7.0
OPP-01971,Discovery,2024-05-14,2024-05-22,8.0
OPP-01971,Qualification,2024-05-22,2024-06-04,13.0
OPP-01971,Proof of Concept,2024-06-04,2024-06-17,13.0
OPP-01972,Discovery,2024-06-01,2024-06-15,14.0
OPP-01972,Qualification,2024-06-15,2024-06-23,8.0
OPP-01973,Discovery,2025-05-16,2025-05-29,13.0
OPP-01973,Qualification,2025-05-29,2025-06-27,29.0
OPP-01973,Proof of Concept,2025-06-27,2025-11-17,143.0
OPP-01974,Discovery,2024-03-03,2024-03-15,12.0
OPP-01975,Discovery,2025-03-03,2025-03-23,20.0
OPP-01975,Qualification,2025-03-23,2025-04-18,26.0
OPP-01976,Discovery,2023-12-27,2024-01-03,7.0
OPP-01976,Qualification,2024-01-03,2024-01-07,4.0
OPP-01977,Discovery,2024-03-20,2024-03-29,9.0
OPP-01977,Qualification,2024-03-29,2024-04-04,6.0
OPP-01977,Proof of Concept,2024-04-04,2024-08-21,139.0
OPP-01977,Negotiation,2024-08-21,2024-08-29,8.0
OPP-01978,Discovery,2024-08-30,2024-09-10,11.0
OPP-01979,Discovery,2023-12-28,2024-01-07,10.0
OPP-01980,Discovery,2024-08-12,2024-08-19,7.0
OPP-01980,Qualification,2024-08-19,2024-09-17,29.0
