customer_id,month,mrr,seats,plan_tier,status
CUST-1205,2025-04-01,6360.0,53,Growth,active
CUST-1206,2025-04-01,2750.0,11,Scale,active
CUST-1207,2025-04-01,4800.0,40,Growth,active
CUST-1208,2025-04-01,360.0,3,Growth,active
CUST-1209,2025-04-01,1200.0,10,Growth,active
CUST-1211,2025-04-01,300.0,6,Starter,active
CUST-1212,2025-04-01,200.0,4,Starter,active
CUST-1213,2025-04-01,2040.0,17,Growth,active
CUST-1215,2025-04-01,500.0,10,Starter,active
CUST-1216,2025-04-01,480.0,4,Growth,active
CUST-1217,2025-04-01,800.0,16,Starter,active
CUST-1218,2025-04-01,8880.0,74,Growth,active
CUST-1219,2025-04-01,4560.0,38,Growth,active
CUST-1220,2025-04-01,150.0,3,Starter,active
CUST-1222,2025-04-01,450.0,9,Starter,active
CUST-1223,2025-04-01,650.0,13,Starter,active
CUST-1224,2025-04-01,450.0,9,Starter,active
CUST-1226,2025-04-01,960.0,8,Growth,active
CUST-1227,2025-04-01,650.0,13,Starter,active
CUST-1230,2025-04-01,950.0,19,Starter,active
CUST-1231,2025-04-01,8500.0,34,Scale,active
CUST-1232,2025-04-01,700.0,14,Starter,active
CUST-1233,2025-04-01,240.0,2,Growth,active
CUST-1234,2025-04-01,960.0,8,Growth,active
CUST-1235,2025-04-01,300.0,6,Starter,active
CUST-1236,2025-04-01,550.0,11,Starter,active
CUST-1237,2025-04-01,7440.0,62,Growth,active
CUST-1239,2025-04-01,17750.0,71,Scale,active
CUST-1240,2025-04-01,150.0,3,Starter,active
CUST-1242,2025-04-01,700.0,14,Starter,active
CUST-1243,2025-04-01,360.0,3,Growth,active
CUST-1244,2025-04-01,250.0,5,Starter,active
CUST-1246,2025-04-01,840.0,7,Growth,active
CUST-1247,2025-04-01,750.0,15,Starter,active
CUST-1248,2025-04-01,550.0,11,Starter,active
CUST-1249,2025-04-01,400.0,8,Starter,active
CUST-1250,2025-04-01,350.0,7,Starter,active
CUST-1251,2025-04-01,1920.0,16,Growth,active
CUST-1252,2025-04-01,2000.0,8,Scale,active
CUST-1255,2025-04-01,6480.0,54,Growth,active
CUST-1256,2025-04-01,900.0,18,Starter,active
CUST-1259,2025-04-01,82250.0,329,Scale,active
CUST-1260,2025-04-01,350.0,7,Starter,active
CUST-1261,2025-04-01,1950.0,39,Starter,active
CUST-1262,2025-04-01,1800.0,15,Growth,active
CUST-1263,2025-04-01,200.0,4,Starter,active
CUST-1264,2025-04-01,700.0,14,Starter,active
CUST-1266,2025-04-01,5160.0,43,Growth,active
CUST-1267,2025-04-01,250.0,5,Starter,active
CUST-1268,2025-04-01,700.0,14,Starter,active
CUST-1269,2025-04-01,300.0,6,Starter,active
CUST-1270,2025-04-01,450.0,9,Starter,active
CUST-1272,2025-04-01,2160.0,18,Growth,active
CUST-1273,2025-04-01,4920.0,41,Growth,active
CUST-1274,2025-04-01,1800.0,15,Growth,active
CUST-1275,2025-04-01,840.0,7,Growth,active
CUST-1276,2025-04-01,6360.0,53,Growth,active
CUST-1278,2025-04-01,5040.0,42,Growth,active
CUST-1280,2025-04-01,480.0,4,Growth,active
CUST-1281,2025-04-01,3480.0,29,Growth,active
CUST-1282,2025-04-01,400.0,8,Starter,active
CUST-1283,2025-04-01,850.0,17,Starter,active
CUST-1284,2025-04-01,1800.0,15,Growth,active
CUST-1286,2025-04-01,200.0,4,Starter,active
CUST-1289,2025-04-01,750.0,15,Starter,active
CUST-1290,2025-04-01,600.0,5,Growth,active
CUST-1292,2025-04-01,1680.0,14,Growth,active
CUST-1293,2025-04-01,110000.0,440,Scale,active
CUST-1294,2025-04-01,7440.0,62,Growth,active
CUST-1295,2025-04-01,300.0,6,Starter,active
CUST-1296,2025-04-01,1920.0,16,Growth,active
CUST-1297,2025-04-01,600.0,12,Starter,active
CUST-1298,2025-04-01,87250.0,349,Scale,active
CUST-1300,2025-04-01,600.0,5,Growth,active
CUST-1301,2025-04-01,250.0,5,Starter,active
CUST-1302,2025-04-01,400.0,8,Starter,active
CUST-1303,2025-04-01,400.0,8,Starter,active
CUST-1305,2025-04-01,2880.0,24,Growth,active
CUST-1306,2025-04-01,5520.0,46,Growth,active
CUST-1307,2025-04-01,350.0,7,Starter,active
CUST-1308,2025-04-01,1200.0,10,Growth,active
CUST-1309,2025-04-01,300.0,6,Starter,active
CUST-1310,2025-04-01,8520.0,71,Growth,active
CUST-1311,2025-04-01,75500.0,302,Scale,active
CUST-1312,2025-04-01,1560.0,13,Growth,active
CUST-1313,2025-04-01,1200.0,24,Starter,active
CUST-1314,2025-04-01,3360.0,28,Growth,active
CUST-1315,2025-04-01,4800.0,40,Growth,active
CUST-1316,2025-04-01,1440.0,12,Growth,active
CUST-1317,2025-04-01,650.0,13,Starter,active
CUST-1318,2025-04-01,8760.0,73,Growth,active
CUST-1319,2025-04-01,150.0,3,Starter,active
CUST-1320,2025-04-01,840.0,7,Growth,active
CUST-1321,2025-04-01,250.0,5,Starter,active
CUST-1322,2025-04-01,16320.0,136,Growth,active
CUST-1323,2025-04-01,8250.0,33,Scale,active
CUST-1324,2025-04-01,700.0,14,Starter,active
CUST-1325,2025-04-01,650.0,13,Starter,active
CUST-1326,2025-04-01,7920.0,66,Growth,active
CUST-1327,2025-04-01,800.0,16,Starter,active
CUST-1328,2025-04-01,500.0,10,Starter,active
CUST-1329,2025-04-01,700.0,14,Starter,active
CUST-1330,2025-04-01,480.0,4,Growth,active
CUST-1331,2025-04-01,500.0,10,Starter,active
CUST-1332,2025-04-01,750.0,15,Starter,active
CUST-1333,2025-04-01,840.0,7,Growth,active
CUST-1334,2025-04-01,750.0,15,Starter,active
CUST-1335,2025-04-01,1440.0,12,Growth,active
CUST-1336,2025-04-01,2880.0,24,Growth,active
CUST-1337,2025-04-01,300.0,6,Starter,active
CUST-1338,2025-04-01,7320.0,61,Growth,active
CUST-1339,2025-04-01,750.0,3,Scale,active
CUST-1340,2025-04-01,6360.0,53,Growth,active
CUST-1341,2025-04-01,2000.0,8,Scale,active
CUST-1342,2025-04-01,650.0,13,Starter,active
CUST-1343,2025-04-01,1560.0,13,Growth,active
CUST-1344,2025-04-01,150.0,3,Starter,active
CUST-1345,2025-04-01,200.0,4,Starter,active
CUST-1348,2025-04-01,4400.0,88,Starter,active
CUST-1349,2025-04-01,200.0,4,Starter,active
CUST-1350,2025-04-01,750.0,15,Starter,active
CUST-1351,2025-04-01,840.0,7,Growth,active
CUST-1352,2025-04-01,1080.0,9,Growth,active
CUST-1353,2025-04-01,250.0,5,Starter,active
CUST-1354,2025-04-01,960.0,8,Growth,active
CUST-1355,2025-04-01,11500.0,46,Scale,active
CUST-1356,2025-04-01,95500.0,382,Scale,active
CUST-1357,2025-04-01,6480.0,54,Growth,active
CUST-1358,2025-04-01,2880.0,24,Growth,active
CUST-1359,2025-04-01,360.0,3,Growth,active
CUST-1361,2025-04-01,18000.0,72,Scale,active
CUST-1362,2025-04-01,4250.0,17,Scale,active
CUST-1364,2025-04-01,250.0,5,Starter,active
CUST-1365,2025-04-01,22800.0,190,Growth,active
CUST-1366,2025-04-01,200.0,4,Starter,active
CUST-1367,2025-04-01,400.0,8,Starter,active
CUST-1368,2025-04-01,600.0,12,Starter,active
CUST-1369,2025-04-01,480.0,4,Growth,active
CUST-1371,2025-04-01,3700.0,74,Starter,active
CUST-1372,2025-04-01,8000.0,32,Scale,active
CUST-1373,2025-04-01,650.0,13,Starter,active
CUST-1374,2025-04-01,150.0,3,Starter,active
CUST-1375,2025-04-01,600.0,12,Starter,active
CUST-1376,2025-04-01,1080.0,9,Growth,active
CUST-1377,2025-04-01,600.0,5,Growth,active
CUST-1379,2025-04-01,600.0,12,Starter,active
CUST-1381,2025-04-01,4320.0,36,Growth,active
CUST-1382,2025-04-01,350.0,7,Starter,active
CUST-1383,2025-04-01,600.0,5,Growth,active
CUST-1384,2025-04-01,600.0,12,Starter,active
CUST-1386,2025-04-01,200.0,4,Starter,active
CUST-1387,2025-04-01,900.0,18,Starter,active
CUST-1389,2025-04-01,150.0,3,Starter,active
CUST-1391,2025-04-01,2000.0,8,Scale,active
CUST-1393,2025-04-01,600.0,12,Starter,active
CUST-1394,2025-04-01,720.0,6,Growth,active
CUST-1397,2025-04-01,5400.0,45,Growth,active
CUST-1398,2025-04-01,480.0,4,Growth,active
CUST-1399,2025-04-01,4560.0,38,Growth,active
CUST-1400,2025-04-01,6120.0,51,Growth,active
CUST-1401,2025-04-01,1080.0,9,Growth,active
CUST-1402,2025-04-01,2500.0,50,Starter,active
CUST-1403,2025-04-01,650.0,13,Starter,active
CUST-1404,2025-04-01,2520.0,21,Growth,active
CUST-1405,2025-04-01,1440.0,12,Growth,active
CUST-1406,2025-04-01,150.0,3,Starter,active
CUST-1407,2025-04-01,11000.0,44,Scale,active
CUST-1408,2025-04-01,400.0,8,Starter,active
CUST-1409,2025-04-01,300.0,6,Starter,active
CUST-1410,2025-04-01,350.0,7,Starter,active
CUST-1411,2025-04-01,840.0,7,Growth,active
CUST-1412,2025-04-01,36240.0,302,Growth,active
CUST-1413,2025-04-01,7800.0,65,Growth,active
CUST-1414,2025-04-01,18000.0,72,Scale,active
CUST-1415,2025-04-01,450.0,9,Starter,active
CUST-1416,2025-04-01,1750.0,35,Starter,active
CUST-1419,2025-04-01,3240.0,27,Growth,active
CUST-1420,2025-04-01,450.0,9,Starter,active
CUST-1421,2025-04-01,150.0,3,Starter,active
CUST-1422,2025-04-01,300.0,6,Starter,active
CUST-1423,2025-04-01,450.0,9,Starter,active
CUST-1424,2025-04-01,250.0,5,Starter,active
CUST-1425,2025-04-01,200.0,4,Starter,active
CUST-1427,2025-04-01,750.0,15,Starter,active
CUST-1428,2025-04-01,480.0,4,Growth,active
CUST-1431,2025-04-01,200.0,4,Starter,active
CUST-1432,2025-04-01,650.0,13,Starter,active
CUST-1433,2025-04-01,450.0,9,Starter,active
CUST-1434,2025-04-01,300.0,6,Starter,active
CUST-1436,2025-04-01,2000.0,8,Scale,active
CUST-1437,2025-04-01,250.0,5,Starter,active
CUST-1439,2025-04-01,13500.0,54,Scale,active
CUST-1440,2025-04-01,450.0,9,Starter,active
CUST-1441,2025-04-01,1560.0,13,Growth,active
CUST-1442,2025-04-01,600.0,12,Starter,active
CUST-1443,2025-04-01,8520.0,71,Growth,active
CUST-1444,2025-04-01,1200.0,10,Growth,active
CUST-1445,2025-04-01,750.0,15,Starter,active
CUST-1446,2025-04-01,400.0,8,Starter,active
CUST-1447,2025-04-01,2400.0,20,Growth,active
CUST-1448,2025-04-01,300.0,6,Starter,active
CUST-1449,2025-04-01,840.0,7,Growth,active
CUST-1450,2025-04-01,840.0,7,Growth,active
CUST-1451,2025-04-01,250.0,5,Starter,active
CUST-1452,2025-04-01,500.0,10,Starter,active
CUST-1453,2025-04-01,3550.0,71,Starter,active
CUST-1455,2025-04-01,250.0,5,Starter,active
CUST-1456,2025-04-01,5100.0,102,Starter,active
CUST-1457,2025-04-01,600.0,12,Starter,active
CUST-1458,2025-04-01,200.0,4,Starter,active
CUST-1459,2025-04-01,750.0,15,Starter,active
CUST-1460,2025-04-01,19250.0,77,Scale,active
CUST-1461,2025-04-01,450.0,9,Starter,active
CUST-1464,2025-04-01,750.0,15,Starter,active
CUST-1465,2025-04-01,5760.0,48,Growth,active
CUST-1466,2025-04-01,300.0,6,Starter,active
CUST-1467,2025-04-01,550.0,11,Starter,active
CUST-1468,2025-04-01,550.0,11,Starter,active
CUST-1469,2025-04-01,550.0,11,Starter,active
CUST-1470,2025-04-01,750.0,15,Starter,active
CUST-1471,2025-04-01,250.0,5,Starter,active
CUST-1472,2025-04-01,600.0,12,Starter,active
CUST-1473,2025-04-01,1200.0,10,Growth,active
CUST-1474,2025-04-01,550.0,11,Starter,active
CUST-1475,2025-04-01,300.0,6,Starter,active
CUST-1476,2025-04-01,450.0,9,Starter,active
CUST-1477,2025-04-01,20250.0,81,Scale,active
CUST-1479,2025-04-01,650.0,13,Starter,active
CUST-1480,2025-04-01,450.0,9,Starter,active
CUST-1481,2025-04-01,3840.0,32,Growth,active
CUST-1482,2025-04-01,8160.0,68,Growth,active
CUST-1484,2025-04-01,400.0,8,Starter,active
CUST-1485,2025-04-01,500.0,10,Starter,active
CUST-1486,2025-04-01,150.0,3,Starter,active
CUST-1487,2025-04-01,200.0,4,Starter,active
CUST-1489,2025-04-01,600.0,12,Starter,active
CUST-1490,2025-04-01,11500.0,46,Scale,active
CUST-1491,2025-04-01,750.0,15,Starter,active
CUST-1492,2025-04-01,1320.0,11,Growth,active
CUST-1493,2025-04-01,2450.0,49,Starter,active
CUST-1495,2025-04-01,73250.0,293,Scale,active
CUST-1496,2025-04-01,840.0,7,Growth,active
CUST-1497,2025-04-01,600.0,12,Starter,active
CUST-1498,2025-04-01,350.0,7,Starter,active
CUST-1499,2025-04-01,1080.0,9,Growth,active
CUST-1500,2025-04-01,2250.0,45,Starter,active
CUST-1501,2025-04-01,360.0,3,Growth,active
CUST-1502,2025-04-01,7560.0,63,Growth,active
CUST-1504,2025-04-01,2250.0,9,Scale,active
CUST-1506,2025-04-01,450.0,9,Starter,active
CUST-1507,2025-04-01,300.0,6,Starter,active
CUST-1508,2025-04-01,750.0,15,Starter,active
CUST-1509,2025-04-01,7920.0,66,Growth,active
CUST-1510,2025-04-01,39120.0,326,Growth,active
CUST-1511,2025-04-01,1560.0,13,Growth,active
CUST-1512,2025-04-01,950.0,19,Starter,active
CUST-1513,2025-04-01,200.0,4,Starter,active
CUST-1514,2025-04-01,2750.0,11,Scale,active
CUST-1516,2025-04-01,5640.0,47,Growth,active
CUST-1517,2025-04-01,840.0,7,Growth,active
CUST-1518,2025-04-01,350.0,7,Starter,active
CUST-1519,2025-04-01,400.0,8,Starter,active
CUST-1520,2025-04-01,7920.0,66,Growth,active
CUST-1521,2025-04-01,450.0,9,Starter,active
CUST-1522,2025-04-01,480.0,4,Growth,active
CUST-1523,2025-04-01,650.0,13,Starter,active
CUST-1524,2025-04-01,300.0,6,Starter,active
CUST-1525,2025-04-01,350.0,7,Starter,active
CUST-1526,2025-04-01,800.0,16,Starter,active
CUST-1527,2025-04-01,400.0,8,Starter,active
CUST-1528,2025-04-01,1440.0,12,Growth,active
CUST-1529,2025-04-01,1200.0,10,Growth,active
CUST-1530,2025-04-01,5880.0,49,Growth,active
CUST-1531,2025-04-01,1680.0,14,Growth,active
CUST-1532,2025-04-01,750.0,15,Starter,active
CUST-1533,2025-04-01,350.0,7,Starter,active
CUST-1534,2025-04-01,250.0,5,Starter,active
CUST-1535,2025-04-01,250.0,5,Starter,active
CUST-1536,2025-04-01,600.0,12,Starter,active
CUST-1537,2025-04-01,12600.0,105,Growth,active
CUST-1538,2025-04-01,700.0,14,Starter,active
CUST-1539,2025-04-01,17500.0,70,Scale,active
CUST-1540,2025-04-01,300.0,6,Starter,active
CUST-1541,2025-04-01,300.0,6,Starter,active
CUST-1542,2025-04-01,1560.0,13,Growth,active
CUST-1543,2025-04-01,250.0,5,Starter,active
CUST-1544,2025-04-01,150.0,3,Starter,active
CUST-1545,2025-04-01,150.0,3,Starter,active
CUST-1546,2025-04-01,35750.0,143,Scale,active
CUST-1547,2025-04-01,6600.0,55,Growth,active
CUST-1548,2025-04-01,4750.0,19,Scale,active
CUST-1549,2025-04-01,720.0,6,Growth,active
CUST-1550,2025-04-01,300.0,6,Starter,active
CUST-1551,2025-04-01,360.0,3,Growth,active
CUST-1552,2025-04-01,650.0,13,Starter,active
CUST-1553,2025-04-01,500.0,10,Starter,active
CUST-1554,2025-04-01,8520.0,71,Growth,active
CUST-1556,2025-04-01,6480.0,54,Growth,active
CUST-1557,2025-04-01,650.0,13,Starter,active
CUST-1558,2025-04-01,700.0,14,Starter,active
CUST-1559,2025-04-01,360.0,3,Growth,active
CUST-1560,2025-04-01,8160.0,68,Growth,active
CUST-1561,2025-04-01,350.0,7,Starter,active
CUST-1562,2025-04-01,350.0,7,Starter,active
CUST-1563,2025-04-01,6500.0,26,Scale,active
CUST-1564,2025-04-01,200.0,4,Starter,active
CUST-1565,2025-04-01,23500.0,94,Scale,active
CUST-1566,2025-04-01,550.0,11,Starter,active
CUST-1567,2025-04-01,200.0,4,Starter,active
CUST-1568,2025-04-01,300.0,6,Starter,active
CUST-1569,2025-04-01,300.0,6,Starter,active
CUST-1570,2025-04-01,750.0,15,Starter,active
CUST-1571,2025-04-01,1050.0,21,Starter,active
CUST-1572,2025-04-01,300.0,6,Starter,active
CUST-1573,2025-04-01,8250.0,33,Scale,active
CUST-1574,2025-04-01,500.0,10,Starter,active
CUST-1575,2025-04-01,650.0,13,Starter,active
CUST-1576,2025-04-01,2760.0,23,Growth,active
CUST-1577,2025-04-01,2500.0,10,Scale,active
CUST-1578,2025-04-01,1800.0,15,Growth,active
CUST-1579,2025-04-01,650.0,13,Starter,active
CUST-1580,2025-04-01,360.0,3,Growth,active
CUST-1581,2025-04-01,450.0,9,Starter,active
CUST-1583,2025-04-01,5640.0,47,Growth,active
CUST-1584,2025-04-01,150.0,3,Starter,active
CUST-1585,2025-04-01,3300.0,66,Starter,active
CUST-1586,2025-04-01,150.0,3,Starter,active
CUST-1587,2025-04-01,1800.0,15,Growth,active
CUST-1588,2025-04-01,550.0,11,Starter,active
CUST-1589,2025-04-01,720.0,6,Growth,active
CUST-1590,2025-04-01,8500.0,34,Scale,active
CUST-1592,2025-04-01,750.0,15,Starter,active
CUST-1593,2025-04-01,250.0,5,Starter,active
CUST-1594,2025-04-01,550.0,11,Starter,active
CUST-1595,2025-04-01,3600.0,72,Starter,active
CUST-1596,2025-04-01,6480.0,54,Growth,active
CUST-1597,2025-04-01,450.0,9,Starter,active
CUST-1598,2025-04-01,200.0,4,Starter,active
CUST-1599,2025-04-01,1440.0,12,Growth,active
CUST-1600,2025-04-01,58250.0,233,Scale,active
CUST-1601,2025-04-01,8160.0,68,Growth,active
CUST-1602,2025-04-01,150.0,3,Starter,active
CUST-1603,2025-04-01,4920.0,41,Growth,active
CUST-1604,2025-04-01,600.0,12,Starter,active
CUST-1605,2025-04-01,3240.0,27,Growth,active
CUST-1606,2025-04-01,1680.0,14,Growth,active
CUST-1607,2025-04-01,350.0,7,Starter,active
CUST-1608,2025-04-01,720.0,6,Growth,active
CUST-1609,2025-04-01,480.0,4,Growth,active
CUST-1610,2025-04-01,400.0,8,Starter,active
CUST-1611,2025-04-01,500.0,10,Starter,active
CUST-1612,2025-04-01,350.0,7,Starter,active
CUST-1613,2025-04-01,350.0,7,Starter,active
CUST-1614,2025-04-01,2040.0,17,Growth,active
CUST-1615,2025-04-01,4250.0,17,Scale,active
CUST-1616,2025-04-01,700.0,14,Starter,active
CUST-1617,2025-04-01,400.0,8,Starter,active
CUST-1618,2025-04-01,800.0,16,Starter,active
CUST-1619,2025-04-01,960.0,8,Growth,active
CUST-1620,2025-04-01,8160.0,68,Growth,active
CUST-1001,2025-05-01,4250.0,17,Scale,active
CUST-1003,2025-05-01,6120.0,51,Growth,active
CUST-1004,2025-05-01,550.0,11,Starter,active
CUST-1005,2025-05-01,117000.0,468,Scale,active
CUST-1007,2025-05-01,600.0,12,Starter,active
CUST-1009,2025-05-01,8280.0,69,Growth,active
CUST-1010,2025-05-01,600.0,5,Growth,active
CUST-1013,2025-05-01,400.0,8,Starter,active
CUST-1014,2025-05-01,3050.0,61,Starter,active
CUST-1015,2025-05-01,2160.0,18,Growth,active
CUST-1016,2025-05-01,600.0,12,Starter,active
CUST-1018,2025-05-01,400.0,8,Starter,active
CUST-1019,2025-05-01,93000.0,372,Scale,active
CUST-1021,2025-05-01,650.0,13,Starter,active
CUST-1022,2025-05-01,8040.0,67,Growth,active
CUST-1024,2025-05-01,350.0,7,Starter,active
CUST-1026,2025-05-01,5760.0,48,Growth,active
CUST-1027,2025-05-01,750.0,15,Starter,active
CUST-1028,2025-05-01,840.0,7,Growth,active
CUST-1029,2025-05-01,250.0,5,Starter,active
CUST-1030,2025-05-01,600.0,12,Starter,active
CUST-1032,2025-05-01,840.0,7,Growth,active
CUST-1033,2025-05-01,480.0,4,Growth,active
CUST-1037,2025-05-01,840.0,7,Growth,active
CUST-1039,2025-05-01,300.0,6,Starter,active
CUST-1040,2025-05-01,3150.0,63,Starter,active
CUST-1041,2025-05-01,350.0,7,Starter,active
CUST-1042,2025-05-01,1100.0,22,Starter,active
CUST-1043,2025-05-01,300.0,6,Starter,active
CUST-1044,2025-05-01,4050.0,81,Starter,active
CUST-1045,2025-05-01,1000.0,20,Starter,active
CUST-1046,2025-05-01,450.0,9,Starter,active
CUST-1048,2025-05-01,360.0,3,Growth,active
CUST-1049,2025-05-01,7800.0,65,Growth,active
CUST-1051,2025-05-01,600.0,12,Starter,active
CUST-1052,2025-05-01,350.0,7,Starter,active
CUST-1054,2025-05-01,2160.0,18,Growth,active
CUST-1056,2025-05-01,600.0,12,Starter,active
CUST-1057,2025-05-01,300.0,6,Starter,active
CUST-1059,2025-05-01,6120.0,51,Growth,active
CUST-1060,2025-05-01,700.0,14,Starter,active
CUST-1061,2025-05-01,5400.0,45,Growth,active
CUST-1063,2025-05-01,62500.0,250,Scale,active
CUST-1064,2025-05-01,750.0,15,Starter,active
CUST-1065,2025-05-01,500.0,10,Starter,active
CUST-1066,2025-05-01,1560.0,13,Growth,active
CUST-1067,2025-05-01,750.0,15,Starter,active
CUST-1068,2025-05-01,4200.0,35,Growth,active
CUST-1069,2025-05-01,1200.0,10,Growth,active
CUST-1071,2025-05-01,53250.0,213,Scale,active
CUST-1073,2025-05-01,4440.0,37,Growth,active
CUST-1074,2025-05-01,21000.0,84,Scale,active
CUST-1075,2025-05-01,4000.0,16,Scale,active
CUST-1076,2025-05-01,2400.0,20,Growth,active
CUST-1077,2025-05-01,700.0,14,Starter,active
CUST-1078,2025-05-01,150.0,3,Starter,active
CUST-1082,2025-05-01,62640.0,522,Growth,active
CUST-1083,2025-05-01,1850.0,37,Starter,active
CUST-1084,2025-05-01,900.0,18,Starter,active
CUST-1085,2025-05-01,5640.0,47,Growth,active
CUST-1086,2025-05-01,750.0,15,Starter,active
CUST-1087,2025-05-01,500.0,10,Starter,active
CUST-1088,2025-05-01,700.0,14,Starter,active
CUST-1090,2025-05-01,6840.0,57,Growth,active
CUST-1091,2025-05-01,500.0,10,Starter,active
CUST-1092,2025-05-01,10080.0,84,Growth,active
CUST-1095,2025-05-01,6360.0,53,Growth,active
CUST-1096,2025-05-01,200.0,4,Starter,active
CUST-1097,2025-05-01,4080.0,34,Growth,active
CUST-1099,2025-05-01,4560.0,38,Growth,active
CUST-1101,2025-05-01,300.0,6,Starter,active
CUST-1102,2025-05-01,350.0,7,Starter,active
CUST-1103,2025-05-01,500.0,10,Starter,active
CUST-1104,2025-05-01,450.0,9,Starter,active
CUST-1106,2025-05-01,8880.0,74,Growth,active
CUST-1107,2025-05-01,400.0,8,Starter,active
CUST-1109,2025-05-01,1080.0,9,Growth,active
CUST-1110,2025-05-01,1320.0,11,Growth,active
CUST-1111,2025-05-01,2650.0,53,Starter,active
CUST-1112,2025-05-01,2750.0,11,Scale,active
CUST-1113,2025-05-01,2050.0,41,Starter,active
CUST-1114,2025-05-01,91000.0,364,Scale,active
CUST-1115,2025-05-01,720.0,6,Growth,active
CUST-1116,2025-05-01,150.0,3,Starter,active
CUST-1117,2025-05-01,5640.0,47,Growth,active
CUST-1118,2025-05-01,300.0,6,Starter,active
CUST-1119,2025-05-01,1200.0,10,Growth,active
CUST-1120,2025-05-01,700.0,14,Starter,active
CUST-1122,2025-05-01,8520.0,71,Growth,active
CUST-1124,2025-05-01,650.0,13,Starter,active
CUST-1125,2025-05-01,650.0,13,Starter,active
CUST-1126,2025-05-01,8760.0,73,Growth,active
CUST-1127,2025-05-01,600.0,12,Starter,active
CUST-1129,2025-05-01,1200.0,10,Growth,active
CUST-1130,2025-05-01,82750.0,331,Scale,active
CUST-1133,2025-05-01,300.0,6,Starter,active
CUST-1135,2025-05-01,300.0,6,Starter,active
CUST-1136,2025-05-01,750.0,15,Starter,active
CUST-1137,2025-05-01,4080.0,34,Growth,active
CUST-1138,2025-05-01,500.0,10,Starter,active
CUST-1140,2025-05-01,650.0,13,Starter,active
CUST-1141,2025-05-01,550.0,11,Starter,active
CUST-1142,2025-05-01,1920.0,16,Growth,active
CUST-1144,2025-05-01,650.0,13,Starter,active
CUST-1145,2025-05-01,700.0,14,Starter,active
CUST-1146,2025-05-01,3120.0,26,Growth,active
CUST-1147,2025-05-01,650.0,13,Starter,active
CUST-1148,2025-05-01,25750.0,515,Starter,active
CUST-1150,2025-05-01,300.0,6,Starter,active
CUST-1151,2025-05-01,700.0,14,Starter,active
CUST-1152,2025-05-01,500.0,10,Starter,active
CUST-1153,2025-05-01,9360.0,78,Growth,active
CUST-1154,2025-05-01,900.0,18,Starter,active
CUST-1155,2025-05-01,720.0,6,Growth,active
CUST-1156,2025-05-01,8040.0,67,Growth,active
CUST-1158,2025-05-01,1320.0,11,Growth,active
CUST-1160,2025-05-01,6960.0,58,Growth,active
CUST-1161,2025-05-01,1320.0,11,Growth,active
CUST-1162,2025-05-01,350.0,7,Starter,active
CUST-1163,2025-05-01,34320.0,286,Growth,active
CUST-1165,2025-05-01,720.0,6,Growth,active
