opportunity_id,customer_id,account_name,segment,acquisition_channel,owner_rep_id,opportunity_type,created_date,close_date,amount,current_stage,status
OPP-02185,,North Solutions,SMB,Partner Referral,REP-12,new_business,2024-06-06,2024-07-12,92252.0,Closed Lost,closed_lost
OPP-02186,,Apex Systems,SMB,Event/Conference,REP-09,new_business,2024-04-08,2024-06-07,83070.0,Closed Lost,closed_lost
OPP-02187,,Vector Group,Mid-Market,Partner Referral,REP-01,new_business,2025-03-26,2025-05-29,194033.0,Closed Lost,closed_lost
OPP-02188,,Tessera Group,SMB,Event/Conference,REP-08,new_business,2024-03-10,2024-04-15,167306.0,Closed Lost,closed_lost
OPP-02189,,Cobalt Logic,Mid-Market,Inbound Marketing,REP-11,new_business,2024-08-20,2024-09-16,157700.0,Closed Lost,closed_lost
OPP-02190,,North Co,Mid-Market,Inbound Marketing,REP-04,new_business,2025-04-21,2025-04-30,112065.0,Closed Lost,closed_lost
OPP-02191,,Tessera Dynamics,SMB,Inbound Marketing,REP-01,new_business,2024-02-28,2024-03-13,134325.0,Closed Lost,closed_lost
OPP-02192,,Mosaic Digital,SMB,Event/Conference,REP-11,new_business,2025-10-06,2025-10-30,5764.0,Closed Lost,closed_lost
OPP-02193,,Plinth Partners,SMB,Event/Conference,REP-11,new_business,2025-03-02,2025-03-23,198957.0,Closed Lost,closed_lost
OPP-02194,,Cobalt Works,Mid-Market,Outbound Sales,REP-08,new_business,2025-03-25,2025-04-06,109831.0,Closed Lost,closed_lost
OPP-02195,,Mosaic Labs,SMB,Partner Referral,REP-07,new_business,2025-10-19,2025-11-09,192612.0,Closed Lost,closed_lost
OPP-02196,,Anvil Systems,SMB,Outbound Sales,REP-01,new_business,2025-07-05,2025-07-26,89062.0,Closed Lost,closed_lost
OPP-02197,,Marlin Group,SMB,Partner Referral,REP-04,new_business,2025-07-14,2025-08-29,10579.0,Closed Lost,closed_lost
OPP-02198,,Reverb Co,SMB,Event/Conference,REP-09,new_business,2024-12-22,2025-01-13,35941.0,Closed Lost,closed_lost
OPP-02199,,North Industries,SMB,Inbound Marketing,REP-03,new_business,2024-01-30,2024-03-17,48447.0,Closed Lost,closed_lost
OPP-02200,,Quantum Industries,SMB,Partner Referral,REP-08,new_business,2025-10-26,2025-11-06,172205.0,Closed Lost,closed_lost
OPP-02201,,Quantum Digital,SMB,Outbound Sales,REP-02,new_business,2024-08-29,2024-09-13,131007.0,Closed Lost,closed_lost
OPP-02202,,Plinth Works,SMB,Outbound Sales,REP-08,new_business,2025-02-23,2025-03-24,55354.0,Closed Lost,closed_lost
OPP-02203,,Lattice Labs,SMB,Inbound Marketing,REP-09,new_business,2024-07-28,2024-08-18,69307.0,Closed Lost,closed_lost
OPP-02204,,Lattice Systems,SMB,Inbound Marketing,REP-03,new_business,2025-10-16,2025-10-21,146739.0,Closed Lost,closed_lost
OPP-02205,,Helix Partners,SMB,Outbound Sales,REP-04,new_business,2025-08-20,2025-08-27,196593.0,Closed Lost,closed_lost
OPP-02206,,Glide Co,SMB,Inbound Marketing,REP-06,new_business,2024-03-14,2024-04-19,190035.0,Closed Lost,closed_lost
OPP-02207,,Mosaic Industries,SMB,Outbound Sales,REP-10,new_business,2025-01-09,2025-02-07,44975.0,Closed Lost,closed_lost
OPP-02208,,Tessera Holdings,SMB,Outbound Sales,REP-12,new_business,2024-09-20,2024-10-12,174079.0,Closed Lost,closed_lost
OPP-02209,,Cobalt Systems,SMB,Partner Referral,REP-09,new_business,2025-07-15,2025-07-24,120861.0,Closed Lost,closed_lost
OPP-02210,,Lattice Group,SMB,Inbound Marketing,REP-01,new_business,2024-08-10,2024-09-08,198714.0,Closed Lost,closed_lost
OPP-02211,,Marlin Co,SMB,Outbound Sales,REP-06,new_business,2024-09-17,2024-10-08,186134.0,Closed Lost,closed_lost
OPP-02212,,Lattice Solutions,Mid-Market,Partner Referral,REP-01,new_business,2024-10-21,2024-11-03,124517.0,Closed Lost,closed_lost
OPP-02213,,Cobalt Co,SMB,Event/Conference,REP-05,new_business,2024-10-16,2024-12-01,108228.0,Closed Lost,closed_lost
OPP-02214,,Glide Industries,Mid-Market,Event/Conference,REP-11,new_business,2024-08-04,2024-08-11,135363.0,Closed Lost,closed_lost
OPP-02215,,Citron Digital,SMB,Outbound Sales,REP-02,new_business,2024-09-13,2024-10-13,204252.0,Closed Lost,closed_lost
OPP-02216,,North Network,SMB,Inbound Marketing,REP-05,new_business,2024-03-09,2024-04-04,135593.0,Closed Lost,closed_lost
OPP-02217,,Lattice Solutions,SMB,Event/Conference,REP-04,new_business,2024-10-07,2024-11-22,108397.0,Closed Lost,closed_lost
OPP-02218,,Tessera Solutions,SMB,Event/Conference,REP-11,new_business,2024-04-26,2024-05-19,154688.0,Closed Lost,closed_lost
OPP-02219,,Helix Systems,SMB,Outbound Sales,REP-03,new_business,2024-04-14,2024-04-27,249595.0,Closed Lost,closed_lost
OPP-02220,,Helix Works,SMB,Event/Conference,REP-05,new_business,2025-01-17,2025-03-05,182200.0,Closed Lost,closed_lost
OPP-02221,,Beacon Co,SMB,Partner Referral,REP-06,new_business,2025-04-07,2025-06-27,125223.0,Closed Lost,closed_lost
OPP-02222,,Citron Dynamics,SMB,Outbound Sales,REP-07,new_business,2024-02-13,2024-02-20,103093.0,Closed Lost,closed_lost
OPP-02223,,Reverb Labs,Mid-Market,Inbound Marketing,REP-08,new_business,2025-07-26,2025-08-27,235641.0,Closed Lost,closed_lost
OPP-02224,,Cobalt Works,SMB,Event/Conference,REP-03,new_business,2025-01-28,2025-02-16,60040.0,Closed Lost,closed_lost
OPP-02225,,Plinth Labs,SMB,Outbound Sales,REP-06,new_business,2024-04-07,2024-04-30,207639.0,Closed Lost,closed_lost
OPP-02226,,Citron Industries,SMB,Event/Conference,REP-05,new_business,2024-12-06,2024-12-20,229556.0,Closed Lost,closed_lost
OPP-02227,,Quantum Industries,SMB,Inbound Marketing,REP-08,new_business,2025-09-20,2025-10-12,162537.0,Closed Lost,closed_lost
OPP-02228,,Beacon Partners,SMB,Event/Conference,REP-12,new_business,2025-05-12,2025-05-18,165393.0,Closed Lost,closed_lost
OPP-02229,,Stratus Partners,SMB,Event/Conference,REP-06,new_business,2025-08-14,2025-08-26,158556.0,Closed Lost,closed_lost
OPP-02230,,Quantum Labs,SMB,Event/Conference,REP-08,new_business,2024-01-30,2024-02-07,239372.0,Closed Lost,closed_lost
OPP-02231,,North Partners,SMB,Partner Referral,REP-01,new_business,2024-04-27,2024-05-01,5376.0,Closed Lost,closed_lost
OPP-02232,,Beacon Network,SMB,Inbound Marketing,REP-01,new_business,2025-05-29,2025-06-29,34086.0,Closed Lost,closed_lost
OPP-02233,,Vector Industries,SMB,Partner Referral,REP-05,new_business,2024-03-23,2024-04-21,11424.0,Closed Lost,closed_lost
OPP-02234,,Cobalt Partners,SMB,Partner Referral,REP-12,new_business,2025-11-26,2025-12-09,137938.0,Closed Lost,closed_lost
OPP-02235,,Mosaic Holdings,SMB,Partner Referral,REP-06,new_business,2024-09-26,2024-10-27,54754.0,Closed Lost,closed_lost
OPP-02236,,Reverb Group,Mid-Market,Outbound Sales,REP-11,new_business,2025-12-19,2025-12-23,197875.0,Closed Lost,closed_lost
OPP-02237,,North Systems,SMB,Outbound Sales,REP-05,new_business,2024-08-06,2024-08-14,69426.0,Closed Lost,closed_lost
OPP-02238,,Mosaic Works,Mid-Market,Partner Referral,REP-03,new_business,2024-08-30,2024-10-01,247419.0,Closed Lost,closed_lost
OPP-02239,,Glide Logic,SMB,Partner Referral,REP-04,new_business,2025-05-13,2025-05-21,161916.0,Closed Lost,closed_lost
OPP-02240,,Vector Holdings,SMB,Partner Referral,REP-07,new_business,2025-11-14,2025-11-21,64459.0,Closed Lost,closed_lost
OPP-02241,,Glide Group,SMB,Outbound Sales,REP-05,new_business,2024-03-29,2024-05-22,132766.0,Closed Lost,closed_lost
OPP-02242,,Mosaic Systems,Mid-Market,Inbound Marketing,REP-01,new_business,2025-05-25,2025-06-04,38626.0,Closed Lost,closed_lost
OPP-02243,,Halcyon Works,SMB,Outbound Sales,REP-12,new_business,2025-04-19,2025-05-30,93845.0,Closed Lost,closed_lost
OPP-02244,,Tessera Systems,Mid-Market,Partner Referral,REP-05,new_business,2024-01-24,2024-04-05,69787.0,Closed Lost,closed_lost
OPP-02245,,Anvil Solutions,SMB,Event/Conference,REP-02,new_business,2025-10-26,2025-11-07,73401.0,Closed Lost,closed_lost
OPP-02246,,Stratus Systems,Enterprise,Inbound Marketing,REP-09,new_business,2025-05-04,2025-07-01,249488.0,Closed Lost,closed_lost
OPP-02247,,Halcyon Holdings,SMB,Inbound Marketing,REP-10,new_business,2024-08-24,2024-10-21,131005.0,Closed Lost,closed_lost
OPP-02248,,Glide Holdings,SMB,Partner Referral,REP-12,new_business,2024-06-06,2024-06-12,236163.0,Closed Lost,closed_lost
OPP-02249,,Tessera Systems,SMB,Inbound Marketing,REP-05,new_business,2024-03-09,2024-03-12,36908.0,Closed Lost,closed_lost
OPP-02250,,Marlin Solutions,Mid-Market,Outbound Sales,REP-11,new_business,2024-02-27,2024-03-28,186494.0,Closed Lost,closed_lost
OPP-02251,,Reverb Network,SMB,Partner Referral,REP-04,new_business,2024-07-07,2024-08-01,96395.0,Closed Lost,closed_lost
OPP-02252,,Marlin Group,SMB,Event/Conference,REP-11,new_business,2024-07-27,2024-08-04,27359.0,Closed Lost,closed_lost
OPP-02253,,Plinth Holdings,Mid-Market,Outbound Sales,REP-12,new_business,2025-09-24,2025-12-28,108989.0,Closed Lost,closed_lost
OPP-02254,,Citron Solutions,Mid-Market,Partner Referral,REP-08,new_business,2025-08-26,2025-09-15,124306.0,Closed Lost,closed_lost
OPP-02255,,Cobalt Digital,Mid-Market,Outbound Sales,REP-02,new_business,2024-02-26,2024-03-17,215518.0,Closed Lost,closed_lost
OPP-02256,,Cobalt Holdings,SMB,Outbound Sales,REP-08,new_business,2025-01-11,2025-02-09,26557.0,Closed Lost,closed_lost
OPP-02257,,Mosaic Digital,SMB,Event/Conference,REP-01,new_business,2025-03-28,2025-04-21,103434.0,Closed Lost,closed_lost
OPP-02258,,Plinth Solutions,SMB,Outbound Sales,REP-08,new_business,2025-10-07,2025-11-07,169683.0,Closed Lost,closed_lost
OPP-02259,,Lattice Industries,SMB,Event/Conference,REP-10,new_business,2024-12-26,2025-01-22,248054.0,Closed Lost,closed_lost
OPP-02260,,Halcyon Cloud,Mid-Market,Outbound Sales,REP-06,new_business,2024-09-10,2024-12-06,71786.0,Closed Lost,closed_lost
OPP-02261,,Anvil Industries,Mid-Market,Inbound Marketing,REP-05,new_business,2025-04-21,2025-08-17,16545.0,Closed Lost,closed_lost
OPP-02262,,Stratus Cloud,Enterprise,Event/Conference,REP-05,new_business,2025-07-07,2025-08-31,42231.0,Closed Lost,closed_lost
OPP-02263,,Helix Digital,Mid-Market,Event/Conference,REP-05,new_business,2024-08-24,2024-10-03,215916.0,Closed Lost,closed_lost
OPP-02264,,Mosaic Works,SMB,Inbound Marketing,REP-10,new_business,2025-09-17,2025-10-02,205029.0,Closed Lost,closed_lost
OPP-02265,,Reverb Co,SMB,Partner Referral,REP-03,new_business,2024-01-26,2024-01-28,204684.0,Closed Lost,closed_lost
OPP-02266,,Citron Logic,SMB,Event/Conference,REP-07,new_business,2024-04-17,2024-05-03,117953.0,Closed Lost,closed_lost
OPP-02267,,Apex Dynamics,Mid-Market,Inbound Marketing,REP-10,new_business,2024-11-18,2024-12-31,187975.0,Closed Lost,closed_lost
OPP-02268,,Glide Digital,SMB,Outbound Sales,REP-11,new_business,2025-07-15,2025-07-20,98875.0,Closed Lost,closed_lost
OPP-02269,,Apex Digital,SMB,Partner Referral,REP-10,new_business,2025-05-08,2025-06-14,146915.0,Closed Lost,closed_lost
OPP-02270,,Marlin Systems,SMB,Partner Referral,REP-06,new_business,2023-12-16,2024-01-04,205790.0,Closed Lost,closed_lost
OPP-02271,,Helix Industries,SMB,Inbound Marketing,REP-04,new_business,2024-06-17,2024-07-08,159283.0,Closed Lost,closed_lost
OPP-02272,,Reverb Labs,SMB,Event/Conference,REP-12,new_business,2024-08-20,2024-09-13,247241.0,Closed Lost,closed_lost
OPP-02273,,Plinth Solutions,SMB,Partner Referral,REP-02,new_business,2025-09-22,2025-10-23,177002.0,Closed Lost,closed_lost
OPP-02274,,Vector Group,SMB,Outbound Sales,REP-03,new_business,2025-09-21,2025-10-15,146460.0,Closed Lost,closed_lost
OPP-02275,,Tessera Network,SMB,Partner Referral,REP-10,new_business,2025-03-15,2025-03-29,192641.0,Closed Lost,closed_lost
OPP-02276,,Tessera Solutions,SMB,Event/Conference,REP-10,new_business,2024-04-07,2024-04-08,89471.0,Closed Lost,closed_lost
OPP-02277,,Quantum Logic,SMB,Outbound Sales,REP-10,new_business,2024-08-21,2024-08-26,10510.0,Closed Lost,closed_lost
OPP-02278,,Reverb Works,Mid-Market,Event/Conference,REP-03,new_business,2024-12-04,2024-12-16,25365.0,Closed Lost,closed_lost
OPP-02279,,Beacon Cloud,SMB,Inbound Marketing,REP-02,new_business,2025-01-23,2025-02-14,95944.0,Closed Lost,closed_lost
OPP-02280,,Cobalt Logic,SMB,Event/Conference,REP-11,new_business,2025-04-15,2025-05-24,189283.0,Closed Lost,closed_lost
OPP-02281,,Lattice Cloud,Enterprise,Partner Referral,REP-11,new_business,2025-04-20,2025-05-03,151636.0,Closed Lost,closed_lost
OPP-02282,,Citron Logic,Mid-Market,Partner Referral,REP-10,new_business,2025-04-10,2025-04-14,129727.0,Closed Lost,closed_lost
OPP-02283,,Glide Labs,Mid-Market,Inbound Marketing,REP-07,new_business,2024-10-27,2024-11-09,137297.0,Closed Lost,closed_lost
OPP-02284,,Plinth Dynamics,SMB,Event/Conference,REP-02,new_business,2025-04-30,2025-05-17,13607.0,Closed Lost,closed_lost
OPP-02285,,Apex Holdings,SMB,Inbound Marketing,REP-03,new_business,2024-11-07,2024-11-17,102737.0,Closed Lost,closed_lost
OPP-02286,,Vector Systems,SMB,Event/Conference,REP-04,new_business,2024-06-15,2024-07-25,115192.0,Closed Lost,closed_lost
OPP-02287,,Beacon Holdings,Mid-Market,Event/Conference,REP-06,new_business,2024-06-20,2024-07-02,93816.0,Closed Lost,closed_lost
OPP-02288,,Apex Solutions,SMB,Partner Referral,REP-10,new_business,2024-05-28,2024-07-06,178944.0,Closed Lost,closed_lost
OPP-02289,,Marlin Solutions,SMB,Event/Conference,REP-04,new_business,2025-01-10,2025-02-16,192319.0,Closed Lost,closed_lost
OPP-02290,,Helix Holdings,SMB,Inbound Marketing,REP-06,new_business,2025-11-05,2025-11-06,64088.0,Closed Lost,closed_lost
OPP-02291,,Beacon Network,SMB,Partner Referral,REP-12,new_business,2025-11-17,2025-11-20,228582.0,Closed Lost,closed_lost
OPP-02292,,Reverb Holdings,SMB,Outbound Sales,REP-03,new_business,2024-11-16,2024-12-02,220446.0,Closed Lost,closed_lost
OPP-02293,,Mosaic Group,SMB,Outbound Sales,REP-08,new_business,2024-05-09,2024-06-01,138873.0,Closed Lost,closed_lost
OPP-02294,,Plinth Works,SMB,Event/Conference,REP-08,new_business,2023-12-25,2024-01-18,46868.0,Closed Lost,closed_lost
OPP-02295,,Tessera Holdings,Mid-Market,Partner Referral,REP-08,new_business,2025-08-27,2025-09-05,93932.0,Closed Lost,closed_lost
OPP-02296,,Plinth Labs,SMB,Outbound Sales,REP-06,new_business,2024-04-09,2024-04-29,235574.0,Closed Lost,closed_lost
OPP-02297,,Cobalt Co,SMB,Inbound Marketing,REP-07,new_business,2025-09-25,2025-10-17,95065.0,Closed Lost,closed_lost
OPP-02298,,Lattice Labs,SMB,Inbound Marketing,REP-09,new_business,2024-07-11,2024-08-09,153702.0,Closed Lost,closed_lost
OPP-02299,,Helix Dynamics,SMB,Outbound Sales,REP-11,new_business,2025-02-09,2025-03-21,214969.0,Closed Lost,closed_lost
OPP-02300,,Lattice Solutions,SMB,Event/Conference,REP-10,new_business,2024-03-12,2024-03-29,195312.0,Closed Lost,closed_lost
OPP-02301,,Vector Industries,SMB,Partner Referral,REP-01,new_business,2024-12-29,2025-01-22,7246.0,Closed Lost,closed_lost
OPP-02302,,Stratus Industries,SMB,Event/Conference,REP-07,new_business,2024-06-12,2024-06-30,113626.0,Closed Lost,closed_lost
OPP-02303,,Quantum Network,Mid-Market,Event/Conference,REP-11,new_business,2025-07-11,2025-07-21,128778.0,Closed Lost,closed_lost
OPP-02304,,Helix Holdings,SMB,Event/Conference,REP-02,new_business,2025-02-24,2025-03-20,181754.0,Closed Lost,closed_lost
OPP-02305,,Citron Systems,SMB,Inbound Marketing,REP-09,new_business,2024-05-07,2024-08-06,214840.0,Closed Lost,closed_lost
OPP-02306,,Cobalt Group,SMB,Inbound Marketing,REP-10,new_business,2024-04-10,2024-04-11,21126.0,Closed Lost,closed_lost
OPP-02307,,Quantum Cloud,SMB,Inbound Marketing,REP-07,new_business,2025-09-14,2025-10-22,169993.0,Closed Lost,closed_lost
OPP-02308,,Cobalt Group,SMB,Inbound Marketing,REP-05,new_business,2024-11-23,2024-12-05,100950.0,Closed Lost,closed_lost
OPP-02309,,Halcyon Cloud,SMB,Event/Conference,REP-03,new_business,2025-04-27,2025-05-05,212007.0,Closed Lost,closed_lost
OPP-02310,,Quantum Labs,SMB,Partner Referral,REP-10,new_business,2024-10-06,2024-11-20,18535.0,Closed Lost,closed_lost
OPP-02311,,Reverb Industries,SMB,Outbound Sales,REP-06,new_business,2024-03-04,2024-03-19,157331.0,Closed Lost,closed_lost
OPP-02312,,Stratus Systems,SMB,Inbound Marketing,REP-11,new_business,2025-03-13,2025-03-18,19170.0,Closed Lost,closed_lost
OPP-02313,,Vector Network,SMB,Event/Conference,REP-12,new_business,2024-02-20,2024-03-16,97692.0,Closed Lost,closed_lost
OPP-02314,,North Holdings,Mid-Market,Inbound Marketing,REP-10,new_business,2025-07-12,2025-07-23,247129.0,Closed Lost,closed_lost
OPP-02315,,Tessera Network,SMB,Partner Referral,REP-12,new_business,2025-10-25,2025-11-23,174193.0,Closed Lost,closed_lost
OPP-02316,CUST-1001,Helix Works,Mid-Market,Inbound Marketing,REP-06,renewal,2023-11-20,2024-01-19,51000.0,Closed Won,closed_won
OPP-02317,CUST-1001,Helix Works,Mid-Market,Inbound Marketing,REP-09,renewal,2024-11-20,2025-01-19,51000.0,Closed Won,closed_won
OPP-02318,CUST-1002,Cobalt Partners,Mid-Market,Self-Serve Promo,REP-03,renewal,2023-11-24,2024-01-23,44400.0,Closed Won,closed_won
OPP-02319,CUST-1003,Cobalt Logic,Mid-Market,Partner Referral,REP-12,renewal,2023-11-13,2024-01-12,69120.0,Closed Won,closed_won
OPP-02320,CUST-1003,Cobalt Logic,Mid-Market,Partner Referral,REP-08,renewal,2024-11-13,2025-01-12,73440.0,Closed Won,closed_won
OPP-02321,CUST-1004,Halcyon Industries,SMB,Event/Conference,REP-03,renewal,2023-11-06,2024-01-05,6600.0,Closed Won,closed_won
OPP-02322,CUST-1004,Halcyon Industries,SMB,Event/Conference,REP-07,renewal,2024-11-06,2025-01-05,6600.0,Closed Won,closed_won
OPP-02323,CUST-1005,Beacon Holdings,Enterprise,Event/Conference,REP-04,renewal,2023-11-07,2024-01-06,1164000.0,Closed Won,closed_won
OPP-02324,CUST-1005,Beacon Holdings,Enterprise,Event/Conference,REP-11,renewal,2024-11-07,2025-01-06,1164000.0,Closed Won,closed_won
OPP-02325,CUST-1007,Tessera Holdings,SMB,Inbound Marketing,REP-06,renewal,2023-11-05,2024-01-04,5400.0,Closed Won,closed_won
OPP-02326,CUST-1007,Tessera Holdings,SMB,Inbound Marketing,REP-11,renewal,2024-11-05,2025-01-04,6000.0,Closed Won,closed_won
OPP-02327,CUST-1009,Vector Industries,Mid-Market,Event/Conference,REP-11,renewal,2023-11-09,2024-01-08,99360.0,Closed Won,closed_won
OPP-02328,CUST-1009,Vector Industries,Mid-Market,Event/Conference,REP-10,renewal,2024-11-09,2025-01-08,99360.0,Closed Won,closed_won
OPP-02329,CUST-1010,Marlin Holdings,SMB,Outbound Sales,REP-11,renewal,2023-11-23,2024-01-22,7200.0,Closed Won,closed_won
OPP-02330,CUST-1010,Marlin Holdings,SMB,Outbound Sales,REP-07,renewal,2024-11-23,2025-01-22,7200.0,Closed Won,closed_won
OPP-02331,CUST-1011,Vector Works,Mid-Market,Inbound Marketing,REP-02,renewal,2023-11-05,2024-01-04,24480.0,Closed Won,closed_won
OPP-02332,CUST-1012,Marlin Partners,SMB,Inbound Marketing,REP-01,renewal,2023-11-17,2024-01-16,15840.0,Closed Won,closed_won
OPP-02333,CUST-1013,Reverb Logic,SMB,Inbound Marketing,REP-10,renewal,2023-11-13,2024-01-12,4800.0,Closed Won,closed_won
OPP-02334,CUST-1013,Reverb Logic,SMB,Inbound Marketing,REP-08,renewal,2024-11-13,2025-01-12,4800.0,Closed Won,closed_won
OPP-02335,CUST-1014,Lattice Cloud,Mid-Market,Outbound Sales,REP-04,renewal,2023-11-25,2024-01-24,29400.0,Closed Won,closed_won
OPP-02336,CUST-1014,Lattice Cloud,Mid-Market,Outbound Sales,REP-10,renewal,2024-11-25,2025-01-24,29400.0,Closed Won,closed_won
OPP-02337,CUST-1015,Stratus Dynamics,SMB,Inbound Marketing,REP-10,renewal,2023-11-19,2024-01-18,23040.0,Closed Won,closed_won
OPP-02338,CUST-1015,Stratus Dynamics,SMB,Inbound Marketing,REP-04,renewal,2024-11-19,2025-01-18,25920.0,Closed Won,closed_won
OPP-02339,CUST-1016,Halcyon Industries,SMB,Outbound Sales,REP-12,renewal,2023-11-22,2024-01-21,7800.0,Closed Won,closed_won
OPP-02340,CUST-1016,Halcyon Industries,SMB,Outbound Sales,REP-05,renewal,2024-11-22,2025-01-21,7200.0,Closed Won,closed_won
OPP-02341,CUST-1017,Cobalt Holdings,SMB,Inbound Marketing,REP-08,renewal,2023-11-20,2024-01-19,6000.0,Closed Won,closed_won
OPP-02342,CUST-1017,Cobalt Holdings,SMB,Inbound Marketing,REP-09,renewal,2024-11-20,2025-01-19,6000.0,Closed Won,closed_won
OPP-02343,CUST-1018,Apex Group,SMB,Partner Referral,REP-01,renewal,2023-11-27,2024-01-26,4200.0,Closed Won,closed_won
OPP-02344,CUST-1018,Apex Group,SMB,Partner Referral,REP-11,renewal,2024-11-27,2025-01-26,4200.0,Closed Won,closed_won
OPP-02345,CUST-1019,Halcyon Digital,Enterprise,Event/Conference,REP-04,renewal,2023-12-10,2024-02-08,987000.0,Closed Won,closed_won
OPP-02346,CUST-1019,Halcyon Digital,Enterprise,Event/Conference,REP-03,renewal,2024-12-10,2025-02-08,1116000.0,Closed Won,closed_won
OPP-02347,CUST-1020,Apex Holdings,Mid-Market,Inbound Marketing,REP-10,renewal,2023-12-05,2024-02-03,89280.0,Closed Won,closed_won
OPP-02348,CUST-1021,Citron Systems,SMB,Outbound Sales,REP-03,renewal,2023-12-18,2024-02-16,9000.0,Closed Won,closed_won
OPP-02349,CUST-1021,Citron Systems,SMB,Outbound Sales,REP-11,renewal,2024-12-18,2025-02-16,7800.0,Closed Won,closed_won
